domain name,responseStart,domInteractive,domComplete
useinsider.com,63.38500000128988,981.9600000009816,2283.970000000409
blogspot.it,1148.6349999995582,1363.6900000001333,1423.929999999018
page.link,107.86499999994705,156.05000000141445,156.18999999969674
google.fi,103.18999999981315,214.46999999898253,512.7549999997426
templatemonster.com,76.35500000105822,302.57499999970605,1156.0950000002777
news24.com,103.9500000006228,792.0949999988808,2770.899999999528
udacity.com,547.0149999982823,676.4649999986433,2489.994999999908
e-recht24.de,164.6549999986746,726.6449999988254,1103.83499999989
encyclopedia.com,63.944999999876025,160.23499999937485,249.8649999997724
crhoy.com,190.150000000358,828.4050000002028,3189.7950000002306
sehatq.com,1371.6150000000198,2342.8000000003517,5339.035000000878
google.co.nz,152.43000000009488,493.59999999978754,935.3950000004261
lotterypost.com,214.12999999847668,694.6849999985716,1833.1399999988207
google.hr,120.1149999997142,343.10499999992317,679.534999999305
google.rs,113.58000000109314,233.91500000070664,549.829999999929
google.lk,101.06500000074448,181.2399999998888,349.17499999937723
geekwire.com,58.759999999892905,706.5099999999803,7500.840000000608
dikaiologitika.gr,111.28500000086208,764.5200000006297,3628.1500000004603
wowkeren.com,693.4299999993527,2040.2899999990038,3016.924999999901
fanfiction.net,39.73500000029162,351.2549999995826,583.5299999998823
akhbarelyom.com,190.5750000005355,1837.1999999999387,2088.690000000497
law.com,689.3650000001799,1946.7050000002926,14458.819999999832
google.com.bd,123.75499999870956,451.680000000124,1150.3149999989544
worldwildlife.org,380.8100000005652,1335.9249999994065,2388.6249999995925
whitepages.com,42.43500000120548,200.6149999997433,260.87499999994185
google.no,119.8000000003958,364.11500000031083,973.0600000002596
roozaneh.net,201.6100000000733,260.99000000067457,580.7399999994232
panoramio.com,53.410000000440036,312.4700000007578,329.55000000038126
wpastra.com,1132.2949999994307,2807.505000000674,4553.695000000515
ad4m.at,46.519999999873114,206.94000000003143,213.08999999928344
standardmedia.co.ke,567.0750000008411,754.4550000002347,1371.2699999996405
css-tricks.com,338.0699999997887,1940.2350000000297,2298.4400000004825
royalcbd.com,44.63500000019849,279.06000000075437,465.54500000092963
google.kz,107.07000000002155,437.88000000131433,1224.8900000013236
leo.org,238.72500000106808,1257.3100000008708,3330.6549999997515
poki.com,197.96999999925904,778.9799999991376,4748.499999999694
googlecode.com,44.68999999880907,272.2649999996065,309.52499999875727
parliament.uk,114.90500000036265,266.5149999993446,2710.189999999784
vecteezy.com,549.6399999992718,1189.6249999990687,5151.615000000675
uptobox.com,203.00499999939348,1147.9550000003655,1453.4650000005054
adbtc.top,160.29499999967808,658.9399999993475,986.4799999995739
glassdoor.co.in,608.4949999985838,1072.8499999986523,7201.755000000047
adskeeper.co.uk,477.04499999963446,2094.6050000002288,2307.134999999107
ghanaweb.com,97.2700000002078,503.04500000129343,1469.8500000013157
blogspot.com.br,1288.269999999102,1731.0099999995145,1998.939999999493
google.lt,140.10000000052972,527.3550000001705,1472.0700000016222
blogspot.nl,727.8850000002421,1208.505000000514,1392.9399999997256
marinetraffic.com,123.8949999988108,320.0399999986985,5534.4999999997535
esheeq.net,55.290000000240966,226.2000000009721,244.909999999436
whatismyipaddress.com,517.7050000002056,755.5600000014238,1001.960000001418
blogspot.jp,743.8750000001164,1291.2899999992078,1505.1249999996799
watanserb.com,416.0699999993085,3476.670000000013,8287.744999999633
schema.org,145.49499999884574,531.4299999990908,852.7899999990041
google.com.qa,113.53500000041096,449.2100000006758,1406.9450000006327
google.co.ma,115.98500000036438,534.895000000688,1518.935000000056
thriveglobal.com,599.4300000002113,1323.5350000013568,1938.600000001316
adyen.com,62.95999999929336,1567.1599999986938,4611.524999998437
zoomit.ir,333.1299999990733,1110.8599999988658,1980.569999999716
tasteofhome.com,71.27500000024156,1674.5950000004086,10603.494999999384
google.com.ly,106.5600000001723,737.3050000005603,1423.945000000458
google.by,258.2349999993312,1000.9499999996477,1662.7749999988737
vklass.se,729.9199999997653,2574.1799999996147,3098.099999999249
beauty321.com,2060.8100000008562,2746.885000000475,4011.164999999892
jagonews24.com,1165.9049999998388,4972.125000000233,7692.329999999856
crowd1.com,638.7249999988853,1898.8900000003925,2447.3550000002433
golang.org,642.3700000013922,1176.5250000007654,3975.86500000034
ennaharonline.com,236.15999999856285,3566.595000000233,8014.374999998836
turbo.az,529.4100000010076,3210.895000000164,6500.355000000127
tap.az,526.0349999989559,1287.1049999994286,6293.779999999971
google.com.ec,383.944999999585,959.165000000212,2750.369999999748
telugustop.com,958.3949999996547,3228.8549999993847,9115.485000000264
laleggepertutti.it,786.0450000007404,5881.000000001222,19407.56500000134
omegle.com,44.1949999985809,1220.034999998461,2961.199999999735
hltv.org,398.6300000015035,2916.810000000624,7492.014999999809
whmcs.com,543.7400000009802,1828.204999999798,3489.3400000000843
google.com.do,463.1050000007235,1078.6900000002788,3289.725000000544
socialmediaexaminer.com,566.3449999992736,2576.8850000004018,10052.320000000693
vitalsource.com,468.81500000017695,1742.165000001478,7591.150000000198
jut.su,305.78500000046915,1863.0099999991214,9515.219999999317
fragrantica.com,468.3100000002013,975.705000000744,2718.109999999797
pmi.org,312.7150000000256,619.1900000012538,749.6399999999994
androidpolice.com,245.45500000022002,5728.030000000217,31712.77999999984
annals.org,1963.6449999998154,5022.564999999304,10310.894999998709
coingecko.com,212.59999999892898,5254.589999998643,10281.229999998686
acpjournals.org,187.15500000143948,3252.33500000104,9000.830000000858
google.com.kw,202.47500000004948,812.3799999993935,2768.8799999996263
fishki.net,994.329999999536,8755.755000000136,156043.61500000051
corporatefinanceinstitute.com,1427.0350000006147,3504.515000000538,7257.825000000595
rapidtables.com,511.4799999992101,1472.6299999983896,4561.589999999342
google.com.ng,213.53999999882942,545.8749999997963,2052.8599999997823
blogspot.ru,1369.5500000012544,2980.895000000601,3575.4450000004
scitation.org,1083.7049999990995,5280.9550000001755,9599.664999999732
pianmenw.com,234.60499999964668,534.4450000011419,728.2699999996112
sportzwiki.com,1067.6500000008673,5230.250000000524,14290.520000000468
bibox.com,1489.7299999993265,5488.68500000026,23239.34499999996
rae.es,291.7149999993853,2240.9499999994296,2959.100000000035
google.lv,187.26500000047963,547.6850000013657,1720.63000000162
encuentra24.com,708.054999999149,3319.2249999992773,7311.569999999848
google.iq,201.70499999949246,1055.7150000004183,2239.1650000008667
shahid4u.one,1022.7799999993292,4751.019999999698,7695.724999999584
blogspot.se,1035.6400000000576,2963.6300000001947,3058.215000000928
smartinsights.com,188.51499999982482,1994.2150000006225,5441.140000000814
warriorplus.com,954.4599999990168,4254.049999999552,7212.569999999688
harrods.com,484.12500000085856,5749.345000000176,5895.575000000463
annualreviews.org,532.4049999999262,3010.560000000624,4739.380000000891
hostinger.com,192.46500000008385,3162.1099999993016,7444.424999999683
hse.gov.uk,227.43000000082247,1298.7100000009375,3018.3799999995244
clickagy.com,662.0449999991251,2978.9749999999913,57262.109999999666
crisp.chat,416.7500000003202,720.2699999998002,2245.824999999968
googleoptimize.com,3.0549999992217636,78.25999999840859,226.17999999965832
linode.com,48.80500000035682,734.1599999999744,1519.110000001092
google.co.ao,417.364999999336,915.9049999998388,2250.509999999849
google.si,198.40000000112926,957.2400000015477,1524.3850000006205
16personalities.com,253.26000000131896,2535.400000000664,2834.4050000014254
mynewsdesk.com,632.499999999709,1707.684999999401,3143.400000000838
runescape.wiki,561.825000000681,1504.335000001447,2728.2300000006217
fullhdfilmizlesene.com,231.8599999998696,809.8200000003999,1064.604999999574
cettire.com,468.87499999866117,2592.559999999139,4338.104999998905
parade.com,162.15999999985797,417.03500000039634,776.2149999998655
wordcounter.net,540.3150000001915,1749.5799999996964,2041.175000000294
slidesgo.com,206.76999999886903,1926.8749999992,3951.584999998886
jamendo.com,437.0849999995698,965.6799999993382,1542.524999998932
colourpop.com,485.3650000004564,2573.355000000447,6523.105000000212
google.tn,228.02500000034343,978.8799999987532,1919.0099999996164
google.org,165.8900000002177,724.9300000003133,746.6850000000702
google.jo,173.8050000003568,525.0750000013795,1538.7150000005936
yalla-shoot.com,169.12500000034925,921.7050000006566,2953.154999999242
lasvegassun.com,948.050000000876,2707.730000000083,7791.784999999436
tweaktown.com,160.44999999940046,769.3400000007387,1937.0450000005808
vu.nl,1065.020000000004,2570.995000000039,3805.1150000010243
fresherslive.com,65.41999999899417,574.8750000002474,1229.25000000032
google.com.uy,660.280000000057,1218.6899999996967,1956.6749999994504
taroot-rangi.com,55.940000000191496,1061.6700000009587,242278.7800000005
pressherald.com,150.5900000011024,1275.7300000012035,2752.975000001243
redgifs.com,460.3950000000624,1221.1650000008376,1959.4600000000355
indosport.com,416.66000000077474,2997.005000001081,5470.435000001089
pjmedia.com,989.7450000007666,1908.120000000053,2985.8899999999267
friendfeed.com,0.6599999996979022,77.71499999944353,84.27999999912572
piliapp.com,132.22999999925378,274.6150000002672,353.70499999953614
nation.africa,74.40499999938766,308.64499999916006,1564.424999998664
storeboard.com,242.24999999933056,327.6850000002014,392.7800000001298
lihkg.com,296.0700000003271,333.78500000071654,382.8350000003411
mundosexanuncio.com,394.43499999833875,635.4799999990064,654.3399999991381
avgle.com,128.75499999972817,1557.6700000001438,7847.040000000561
ficbook.net,282.1400000011636,985.0249999999504,2648.8200000003417
bloombergquint.com,87.7700000000914,493.02499999976135,1903.150000000096
brstej.com,397.41999999932887,799.2749999993976,1105.2550000003976
ole.com.ar,898.959999998624,1446.9250000001919,2058.5099999989325
tensorflow.org,278.53499999946513,591.1900000010064,3239.7899999996307
gab.com,584.7649999996065,1097.3099999991973,2821.499999998196
ilfattoquotidiano.it,56.049999999231645,1169.5949999993902,2292.685000000347
mtlnovel.com,198.84499999898253,453.19500000005064,975.28500000044
ufreegames.com,64.5650000005844,318.0350000002363,1592.1400000006547
jbhifi.com.au,333.2100000006904,1687.2600000006064,2719.984999999724
secnews.gr,70.49999999981083,789.4149999992807,955.244999999195
fashionnova.com,286.91000000071654,568.0850000007922,1132.0599999999104
openclassrooms.com,1332.7850000005126,1461.6750000004683,1514.3349999998466
onlinekhabar.com,101.07499999867287,1391.3249999986874,3007.794999999533
googlegroups.com,901.0600000001433,0.0,0.0
exe.io,187.5049999998737,267.10000000093714,552.0100000012462
texastribune.org,1001.7950000001292,1242.2700000006446,2132.2650000001886
dailypost.ng,435.57999999939057,525.41999999994,1670.9949999985834
betfair.com,242.41500000061933,806.7100000007486,1559.5649999995658
faceit.com,196.93499999993944,2608.625000000757,3658.6100000004076
shapeways.com,1788.5350000015023,3063.51000000177,3729.3150000004966
fontspace.com,407.4899999995978,769.7199999984151,1468.0399999997464
mosaiquefm.net,333.2849999987957,2213.60999999888,2978.2199999990557
psychiatryonline.org,2494.6600000002945,3239.240000000791,4687.229999999546
alternativeto.net,557.6149999997142,991.7649999988498,1423.3949999998003
google.ba,126.68499999927008,259.0299999992567,552.7799999999843
armorgames.com,548.9550000002056,1594.3650000008347,3280.290000000605
kingston.com,910.9550000011952,2055.7750000007222,3294.1250000003492
truthout.org,109.36000000037892,897.8450000013254,1766.590000001088
die.net,807.8850000001694,1515.1949999999488,1569.5200000009204
thehackernews.com,422.3999999994703,590.7999999999448,607.399999998961
google.com.mm,165.37500000049474,337.149999999383,587.9349999995611
lowyat.net,275.99999999984,973.5000000000584,1323.2900000002699
gigazine.net,1415.2650000014544,2218.685000001642,5130.810000000565
a2hosting.com,1566.499999998996,2416.419999999561,2748.485000000073
connectad.io,609.9249999988388,1091.1899999991874,1539.9649999999383
google.ee,108.57000000032713,295.8550000003015,589.0850000014325
google.com.sv,110.4750000013155,252.34000000091328,560.6600000010076
google.com.cu,369.2250000003696,478.93500000100175,760.5100000000674
jugantor.com,330.18499999889167,1149.3699999991804,1497.5149999991115
hkgolden.com,675.9500000007392,1288.9599999998607,2319.455000000744
nobitex.ir,899.1750000004686,1092.4599999998463,1912.6450000003388
google.com.gt,106.48500000024795,220.43000000121538,539.8450000011508
okp.com,0.21999999989930075,366.7800000002898,371.2949999990087
mg.co.za,133.75499999892781,1459.174999999959,1960.5099999989761
sennheiser.com,112.94000000088998,251.76000000101345,540.1900000015303
google.cm,129.6650000003865,317.3249999999825,586.5649999996094
google.co.cr,117.39000000125088,222.95500000109314,513.2900000007793
bulbagarden.net,333.0150000001595,735.1400000006835,3229.2300000008254
whatismyip.com,1198.1049999994866,1696.8999999990044,2916.0499999998133
mind.org.uk,194.90500000028987,798.9350000007107,1015.2349999989384
wuxiaworld.com,84.74500000011176,639.8900000003778,1003.6700000000563
camelcamelcamel.com,36.60499999932654,99.31999999935215,101.85000000092259
google.com.bo,113.13999999947555,224.43500000008493,513.05499999944
yummly.com,49.994999999398715,964.7700000004988,1079.6100000006843
jagodangdut.com,88.70999999999184,393.9150000005611,533.7749999998778
google.com.np,117.52999999953316,304.1799999991781,594.9149999996735
sammobile.com,268.1700000011915,323.48500000080094,667.7049999998418
businessoffashion.com,96.74500000073748,2018.5900000014954,3222.6350000000816
blogspot.be,1242.7299999999375,1477.625000001353,1524.8449999999139
goop.com,1230.2049999998414,2851.8800000001647,4104.349999999613
enotes.com,78.31000000078348,284.1900000003078,436.39000000075623
rawgit.com,442.3000000006141,704.025000000911,764.8349999999483
cyberciti.biz,76.26999999956752,157.73999999873922,349.4799999989482
smadex.com,488.18000000028405,1702.4750000000495,2194.8049999991777
beforeitsnews.com,1061.3499999999476,2028.3899999994894,4598.244999999224
skyscrapercity.com,304.74499999945687,1269.0999999995254,1804.5999999994824
google.com.py,139.9650000003021,435.70999999974447,831.1100000009901
google.com.bh,136.65500000024622,375.64999999995047,780.6100000016157
keywordtool.io,604.5999999987544,1068.5099999991508,1834.1799999998327
listverse.com,1324.770000001081,1450.829999999769,1584.2250000005151
sportsmansoutdoorsuperstore.com,788.7000000009723,1471.110000000408,1852.4400000005692
opensubtitles.org,210.06499999930386,919.7299999996176,1142.0500000003813
gymshark.com,304.55000000074506,1400.7799999999404,2719.9099999998
yifysubtitles.org,517.8799999994226,1062.3450000002777,3021.0150000002614
narrative.io,1505.6599999988973,3353.149999999005,6053.874999999607
jomashop.com,185.94999999913853,394.16999999957625,2316.04999999945
servimg.com,446.5149999996356,2184.9199999996927,13949.329999999463
zblogcn.com,1857.7449999993405,1936.1649999991641,3209.404999999606
actionnetwork.org,539.1700000000128,1599.6699999996054,2625.41500000043
shopifypreview.com,283.31000000071066,495.4200000011042,577.965000000404
google.com.lb,206.66999999957628,431.9949999990058,1174.6249999996508
redstate.com,115.64499999985857,340.84999999868165,536.8299999990995
smarttradecoin.com,1109.8849999998492,2005.3399999997048,3389.4000000000237
brightlocal.com,41.26000000178465,815.3000000002066,1376.7400000015186
gotporn.com,240.11500000051456,2810.915000000023,4700.4450000004
workplace.com,889.6550000008574,2110.885000000053,3078.545000000304
google.co.ke,106.39000000082888,548.9900000011403,1288.0800000002635
chrono24.com,111.46000000007915,1147.8700000006938,2247.670000000653
google.ge,134.17499999923166,783.1800000003567,1467.2599999994418
google.cat,116.55499999869792,520.024999999805,1044.7899999999208
yankodesign.com,788.4099999992031,1525.1499999994849,1702.9550000006564
apkmirror.com,62.55000000055589,140.85000000159198,277.49500000027183
cloudflare-dns.com,867.6249999989521,2296.635000000606,2764.5900000006804
google.com.kh,440.3949999996257,788.2499999996071,1704.8049999993964
google.lu,111.11499999969965,313.2249999998748,1005.6150000000343
chrome.com,55.72500000016589,760.6849999992846,933.2049999993616
yangsenshoubao.com,54.82000000120025,207.6800000013464,267.3000000013417
destructoid.com,47.405000001162996,968.075000000681,4383.2299999994575
cibercuba.com,63.00000000010186,568.3750000007421,1259.5000000001164
smrtb.com,59.48000000171304,1219.6350000012899,1593.7800000010614
clutch.co,329.0500000002794,471.46000000066124,1463.0350000006727
blogspot.mx,1141.6600000011385,1700.8450000012092,1872.1650000006769
googlehosted.com,0.17500000103609634,139.31000000047786,154.24999999959257
ethnos.gr,98.86999999980615,2359.79000000043,5154.590000000098
blogspot.ch,777.7399999995398,1284.204999999929,1444.2400000007183
moveon.org,1311.6549999995184,3286.679999999252,5751.369999999953
google.am,121.72999999893364,513.0899999985559,1105.309999999008
gcu.edu,58.72500000077707,929.2249999998604,1305.225000000064
google.hn,131.87499999912689,812.7549999990152,1533.1049999986135
google.com.om,105.56999999971596,416.1800000001677,943.9249999995807
google.com.pr,121.81500000042429,503.99500000094116,1115.4850000002625
google.cd,118.91499999910593,437.2399999992922,1159.7799999999552
cookieconsent.com,51.99999999967986,164.9799999995594,777.2549999990587
