domain name,responseStart,domInteractive,domComplete
000webhost.com,682.6149999997143,1228.2699999996112,1632.51499999933
v2ex.com,734.3650000002527,2019.3550000003602,3739.760000000388
boutell.co.uk,0.24499999926774765,93.3100000002014,98.06500000013331
boingboing.net,635.0849999998901,8716.364999998405,8945.354999999836
google.se,127.01000000015483,308.50500000087777,755.4000000000087
transferwise.com,414.0499999994063,1730.8400000001711,11165.989999999507
buffer.com,599.4449999998324,4823.2199999984,8760.259999999107
codepen.io,37.29000000021188,127.60999999954949,432.30500000026944
macrumors.com,90.2700000006007,785.8699999997043,821.0849999995844
blogspot.com.es,983.9200000005804,1324.0050000003976,1472.6200000004612
google.ae,107.98500000055357,266.43499999954656,541.7149999993853
blogspot.fr,808.1750000001193,1224.6350000004895,1487.2550000000049
arduino.cc,138.48999999936495,1559.1850000000704,9405.169999999998
hamariweb.com,88.04500000042026,1591.2250000001225,9760.9850000008
atlasobscura.com,5866.5299999993285,14161.9099999989,14638.50999999886
google.hu,126.66499999977532,252.93000000056054,548.7450000000537
nerdwallet.com,323.43500000024505,762.9950000009558,6770.669999999882
lifehack.org,91.40999999908672,534.4150000000809,575.55499999944
mass.gov,669.1149999987829,1110.3649999986374,5239.779999999882
google.co.il,106.72999999951573,239.68000000058964,448.5100000001694
hubspot.net,1279.8949999996696,5545.939999999973,18239.8000000012
thinkwithgoogle.com,1222.4050000004354,1581.550000000789,3828.040000000328
recaptcha.net,33.60000000066066,83.02499999990687,83.0900000000838
wireshark.org,563.3400000006078,5937.934999999926,7993.094999999812
chromium.org,393.7850000002072,813.3200000011128,851.0299999998098
google.cz,106.39500000070257,221.41999999985282,503.8349999995262
google.ie,125.21999999989927,248.3849999989616,647.754999999961
retailmenot.com,80.93499999995402,135.19500000074913,4306.000000000495
sciencealert.com,249.72499999967118,4555.470000001151,4563.110000000961
propublica.org,666.4550000004965,1768.2500000009893,4753.775000001042
sabq.org,549.3750000005093,1279.9750000012864,8787.519999999859
rd.com,48.42500000086147,8207.099999999626,12232.255000000803
tawk.to,873.1599999991887,9221.999999999753,13250.814999999422
flightradar24.com,134.40499999887834,845.7999999991442,4182.21999999878
jkforum.net,725.7800000006682,1973.8799999995533,6001.940000000104
blogspot.com.au,947.345000000496,1129.0200000003094,1209.7699999994802
neobux.com,184.08999999883235,266.9999999998254,321.4900000002672
lentainform.com,344.00000000096037,762.1600000002217,4832.884999999806
rte.ie,55.85500000051979,4401.335000000472,4678.5949999994045
google.dk,123.1950000001234,310.08999999903614,733.684999999241
ahajournals.org,1675.820000000385,6357.060000000273,19015.935000001264
ojooo.com,387.42000000092963,4625.8600000001015,8676.209999999628
centrosenervida.com,0.5549999987124465,133.6249999985739,140.8949999986362
andhrajyothy.com,1659.7300000012185,2831.5650000004107,4275.435000001379
google.bg,130.70499999957974,262.6799999998184,553.8400000004914
creativemarket.com,42.499999999563435,101.18999999940573,256.5500000000611
socialblade.com,137.57500000065193,316.7050000010932,321.525000001202
yoast.com,95.9949999996752,413.53999999955704,517.6400000000285
google.sk,118.05499999900348,261.6199999993114,627.3249999994732
chinatimes.com,422.7599999994709,694.8899999988498,5791.074999999182
toppr.com,42.180000000371365,120.5649999992602,297.5349999996979
useinsider.com,61.490000000048894,5699.995000000855,11114.260000000286
blogspot.it,657.4149999996735,1592.2299999983807,1836.9599999987256
page.link,58.90499999986787,119.84500000107799,120.15000000064902
google.fi,112.68500000005587,261.7300000001705,580.9499999995751
templatemonster.com,81.27000000058615,395.3350000010688,4497.3600000012075
news24.com,140.60499999868622,1433.8549999993122,5220.339999999851
udacity.com,456.1149999990448,756.8899999987482,9693.999999999505
e-recht24.de,0.2299999996466795,69.47500000023865,89.50999999979103
encyclopedia.com,72.49500000034459,211.12499999981083,257.77500000003783
crhoy.com,149.98500000001513,4322.13000000047,8312.724999999773
sehatq.com,1346.7250000012427,1847.5749999997788,5542.7900000013315
google.co.nz,120.96000000019558,320.4999999998108,704.8849999991942
lotterypost.com,203.48999999987427,1071.0849999995844,20777.345000000423
google.hr,139.40999999977066,343.89000000010134,659.9850000002334
google.rs,123.17500000062864,263.7700000013865,559.1350000013334
google.lk,113.1150000001071,229.29999999905704,520.7200000004377
geekwire.com,103.76499999983936,4631.4250000014,8639.415000001462
dikaiologitika.gr,61.68000000070606,4583.995000000869,8585.225000000719
wowkeren.com,992.9850000007718,2781.3100000003033,6819.8800000009205
fanfiction.net,41.30500000064785,357.7100000002247,571.4399999997112
akhbarelyom.com,244.93000000074971,2501.900000001115,2680.1699999996345
law.com,184.0250000004744,4307.544999999664,4348.1750000009915
google.com.bd,114.48000000018507,413.4000000012748,947.1850000009
worldwildlife.org,401.1850000006234,4580.495000000155,17022.204999999303
whitepages.com,109.84500000085971,215.6700000014098,220.950000000812
google.no,113.20999999952619,190.96999999965192,365.0300000008429
roozaneh.net,191.81499999831436,226.9299999989016,480.3999999985536
panoramio.com,38.669999999910935,138.83500000156346,183.0500000014581
wpastra.com,1121.5549999997163,1889.3849999985835,2616.859999998269
ad4m.at,99.64000000036322,220.11999999995172,221.0400000003574
standardmedia.co.ke,355.8200000006764,535.4750000005879,4432.360000000699
css-tricks.com,305.07500000021537,8466.814999999771,16483.659999999873
royalcbd.com,52.42999999973107,94.55999999954656,239.5099999994273
google.kz,125.49000000035448,319.1100000003644,733.3900000012362
leo.org,233.21000000032654,814.0000000003056,1023.349999999482
poki.com,125.53500000103668,329.20500000000175,4850.7900000004165
googlecode.com,39.20499999912863,124.92000000020201,163.06000000076892
parliament.uk,161.4700000009179,327.23000000078173,2142.9900000002813
vecteezy.com,595.0499999999009,1266.2899999995716,7393.739999999525
uptobox.com,66.10499999987951,783.1749999986641,969.6049999984098
adbtc.top,183.12000000150874,643.434999999954,4347.980000000462
glassdoor.co.in,345.04000000015367,724.4100000007165,3430.4049999991553
adskeeper.co.uk,95.0700000012148,185.9000000004016,193.38000000061584
ghanaweb.com,96.36999999929684,358.539999999266,770.6949999992502
blogspot.com.br,901.6050000009272,1172.024999999849,1276.6449999999168
google.lt,127.97499999942372,265.6799999986106,527.5299999993877
blogspot.nl,391.8649999995978,572.6599999998142,674.7099999993225
marinetraffic.com,120.45500000022,160.63000000031025,506.94500000099646
esheeq.net,47.744999999849824,163.4549999998853,172.43000000053144
whatismyipaddress.com,456.76000000094064,923.3000000003814,3634.9000000009255
blogspot.jp,805.9300000004442,1205.5550000004587,1272.0449999997072
watanserb.com,413.06000000076887,2194.6850000003906,6167.520000000876
schema.org,35.77500000028522,302.87500000122236,467.3700000003009
google.com.qa,131.21499999942898,275.5300000007992,574.0200000000186
google.co.ma,179.309999999532,318.51499999902444,727.8649999989284
thriveglobal.com,613.4149999998044,1288.4099999992031,1975.9699999995066
adyen.com,63.49500000033004,1156.3499999992928,2721.434999999474
zoomit.ir,415.1149999997869,1384.3750000014554,1684.7649999999703
tasteofhome.com,70.39499999882538,8268.479999998817,12295.974999999087
google.com.ly,110.03999999957159,307.23000000034517,628.1300000009651
google.by,112.409999999727,239.20999999972992,644.0750000001573
vklass.se,490.91000000044005,4868.484999999056,8734.849999998914
beauty321.com,2116.3649999998597,3236.720000000787,6449.814999999944
jagonews24.com,966.6349999988596,1724.5549999988723,2355.05000000012
crowd1.com,214.20500000022,920.124999998734,4923.259999999573
golang.org,263.8650000008056,493.8000000001921,1420.7100000003265
ennaharonline.com,141.34500000000116,1128.469999999652,4957.6949999991475
turbo.az,168.4400000012829,4389.0100000007815,8750.740000001315
tap.az,536.8499999985943,1094.8349999998754,6490.490000000135
google.com.ec,118.06500000056984,386.5500000010797,1204.5250000010128
telugustop.com,1345.674999998664,6494.810000000143,14572.844999998779
laleggepertutti.it,63.39500000103725,8183.360000000905,9092.094999999972
omegle.com,30.964999999923748,403.36999999999534,1045.1200000006793
hltv.org,87.91500000006636,721.4899999999034,5149.790000001303
whmcs.com,680.8199999995851,1231.2699999984034,5356.614999998783
google.com.do,131.51000000107157,381.18500000018685,656.9450000006328
socialmediaexaminer.com,87.34499999991384,4433.909999999742,8680.695000000924
vitalsource.com,426.9899999999325,908.4100000000036,5265.51500000096
jut.su,204.4000000005326,4364.475000000311,4687.3599999999
fragrantica.com,445.0049999995826,530.9749999996711,846.6550000011923
pmi.org,153.68000000125903,377.10000000151916,429.004999999961
androidpolice.com,253.74499999998082,5564.800000000105,9570.480000000316
annals.org,2691.530000000057,3644.2150000002575,7554.13000000044
coingecko.com,246.38000000049942,1210.9049999999115,5889.885000000504
acpjournals.org,673.1199999994715,1476.9449999985227,5241.804999999658
google.com.kw,106.70500000014728,376.73499999982596,1199.3399999992107
fishki.net,352.53499999998894,5635.42999999845,9762.199999999211
corporatefinanceinstitute.com,1650.2949999994598,6114.445000001069,12547.754999999597
rapidtables.com,82.26500000091619,4389.455000000453,9632.499999999709
google.com.ng,237.90499999995518,1003.5399999997026,1920.254999999088
blogspot.ru,538.3600000004661,904.0299999996932,1036.3049999996292
scitation.org,869.1949999993085,2550.489999999627,6792.3549999995885
pianmenw.com,133.19500000034168,319.87999999910244,323.2299999999668
sportzwiki.com,1019.4099999989703,1945.5749999997352,5326.729999998861
bibox.com,1454.105000000709,11243.290000000345,11248.115000000325
rae.es,283.52000000086264,1107.9850000005536,1452.1350000013626
google.lv,122.90000000029976,349.5050000001356,920.734999999695
encuentra24.com,578.815000000759,4818.310000000565,8833.465000001523
google.iq,113.39999999836435,247.23999999878288,539.8399999994582
shahid4u.one,652.4850000005246,5281.025000000227,23310.304999999058
blogspot.se,1006.9100000000617,1240.895000000819,1393.6850000009147
smartinsights.com,110.82499999974968,923.1949999993958,5067.010000000664
warriorplus.com,871.4949999994133,6131.155000000945,14017.180000000735
harrods.com,2070.3549999998363,2780.070000000705,2791.230000000723
annualreviews.org,521.5250000001106,4889.909999999873,8612.759999999978
hostinger.com,60.47000000035041,538.0649999988236,3348.7150000000843
hse.gov.uk,180.884999999762,784.6300000001065,4553.984999998647
clickagy.com,570.6049999989773,2008.3699999995588,18666.98499999984
crisp.chat,136.10000000153374,307.7200000006997,4314.560000000711
googleoptimize.com,12.050000001181614,80.07499999985156,85.560000001351
linode.com,233.7749999987864,582.0050000002084,765.0749999993421
google.co.ao,104.4000000001688,333.43000000058964,1007.4499999991533
google.si,106.27000000022235,277.04499999890686,546.9699999994191
16personalities.com,233.5600000005797,718.1650000002264,895.6450000005133
mynewsdesk.com,570.4550000009476,8636.189999999258,12638.5250000003
runescape.wiki,470.115000000078,1216.7499999995925,1940.8050000001824
fullhdfilmizlesene.com,148.3250000001135,358.70000000068114,468.2899999988877
cettire.com,210.784999999305,12373.439999999393,28878.324999999677
parade.com,50.33999999977822,260.9599999996135,688.6999999987892
wordcounter.net,438.9150000006338,1064.8349999992206,1234.1699999997218
slidesgo.com,172.30500000005122,4531.000000000859,8553.160000001299
jamendo.com,198.91500000085216,4340.8350000008795,4860.215000000608
colourpop.com,452.5199999989127,8587.944999999308,28615.374999999403
google.tn,112.56500000126834,225.8899999997084,486.45500000020553
google.org,91.84999999888531,429.1899999989255,454.3599999997241
google.jo,114.25000000053842,220.07500000108848,490.9550000011223
yalla-shoot.com,656.6100000000006,943.8850000005914,1569.020000000819
lasvegassun.com,896.3500000008936,1328.3150000006572,5350.814999999784
tweaktown.com,65.5800000004092,4250.28999999995,4255.854999999428
vu.nl,1024.039999998422,5740.434999999707,6070.989999998346
fresherslive.com,122.4849999998696,485.9550000001036,793.0349999987811
google.com.uy,361.35999999896734,500.87999999959715,751.6299999988405
taroot-rangi.com,99.84500000064145,334.2550000015762,4332.159999999931
pressherald.com,497.9849999999715,12767.555000000357,24905.18499999962
redgifs.com,50.429999999323634,16475.10499999953,20640.01999999892
indosport.com,527.2050000003219,4974.145000000135,8993.080000000191
pjmedia.com,1457.4049999991987,9278.709999998682,12382.289999999555
friendfeed.com,0.24499999926774765,116.93999999988593,136.11999999920954
piliapp.com,105.82000000067636,406.2950000006822,419.0999999991618
nation.africa,152.9499999996915,615.9399999996822,5444.5249999989755
storeboard.com,367.58000000008906,646.4450000003127,735.6900000013411
lihkg.com,440.8700000003592,574.7499999997673,621.3050000005751
mundosexanuncio.com,461.7849999995087,759.1350000002421,768.7900000000809
avgle.com,130.25999999990745,8788.795000000391,12828.354999999648
ficbook.net,271.41999999912514,4970.4599999986385,8970.524999998815
bloombergquint.com,256.04999999995925,4458.709999998973,12351.754999999685
brstej.com,346.85999999965134,440.20499999896856,4450.78999999896
ole.com.ar,886.0399999994115,5064.484999998967,14189.875000000031
tensorflow.org,284.40500000033353,917.3350000000937,5782.040000000053
gab.com,605.7249999994383,1109.919999998965,2667.9199999998677
ilfattoquotidiano.it,82.67999999952734,1740.7899999998333,5818.734999998925
mtlnovel.com,207.73000000008324,529.7100000007049,1103.5500000016327
ufreegames.com,69.26500000008673,292.97500000029686,1283.0950000006849
jbhifi.com.au,369.31000000004127,8699.839999999313,28577.090000000684
secnews.gr,1020.8149999998567,1425.1249999997524,21196.78500000009
fashionnova.com,296.24500000136317,4536.584999999832,20446.81000000128
openclassrooms.com,1471.4599999988422,1626.4749999991186,1668.969999998808
onlinekhabar.com,65.23500000002969,5024.844999999914,8234.959999999774
googlegroups.com,650.9550000009767,0.0,0.0
exe.io,456.6000000013446,504.4250000009925,4606.0250000009555
texastribune.org,55.8950000013283,283.7600000002567,4527.299999999741
dailypost.ng,599.6799999993527,699.4599999998172,1082.6099999994767
betfair.com,166.25999999996566,4358.620000000883,9237.699999999677
faceit.com,245.61999999968967,5914.259999999558,9933.665000000474
shapeways.com,1540.8150000002936,2800.419999999576,6667.900000000373
fontspace.com,990.4850000002624,1310.0249999988596,5316.820000000007
mosaiquefm.net,287.77500000069267,2337.0300000005955,5283.304999999018
psychiatryonline.org,2678.8999999989755,3298.1849999996484,7317.684999999983
alternativeto.net,602.469999999812,4885.9749999992355,8696.584999999686
google.ba,123.5049999995681,318.3750000007421,613.004999999248
armorgames.com,392.1699999991688,5053.320000000895,12533.074999999373
kingston.com,736.9400000006862,5499.514999999519,9555.420000000595
truthout.org,185.12999999984456,963.9950000000681,2506.5150000009453
die.net,664.745000000039,767.59999999922,844.3850000003295
thehackernews.com,373.5250000008818,419.67000000113336,549.4550000003073
google.com.mm,131.01000000096974,398.96000000044296,682.1900000013558
lowyat.net,377.9100000010657,1164.7050000010495,4612.085000000661
gigazine.net,1436.840000000302,2038.9049999994315,7635.944999999991
a2hosting.com,1761.0199999999168,6403.355000000373,16278.80499999992
connectad.io,777.2049999985028,4836.4050000000125,4855.244999998831
google.ee,125.46000000111236,220.1299999996991,350.9500000000116
google.com.sv,122.06999999943943,238.83999999998198,489.2299999992247
google.com.cu,220.71499999947258,348.3850000011444,604.4750000000931
jugantor.com,495.25999999968917,1516.0000000014404,4544.9399999997695
hkgolden.com,377.4799999991956,4676.244999998744,9314.324999999373
nobitex.ir,1797.6599999983594,1904.5249999999207,2738.319999998567
google.com.gt,121.02500000037253,239.15999999917403,503.9699999997538
okp.com,0.9300000001530859,200.8850000001985,216.7800000006537
mg.co.za,132.3149999989255,1286.244999999326,4434.284999999363
sennheiser.com,184.769999999844,487.0049999990442,974.2549999991753
google.cm,129.08000000061293,418.33000000042375,956.545000000915
google.co.cr,130.88499999867054,372.8249999985565,854.9149999998918
bulbagarden.net,309.7600000000966,859.2349999998987,3433.114999999816
whatismyip.com,1342.6799999997454,5768.135000000258,6089.325000000827
mind.org.uk,324.4500000000698,4744.445000000269,8675.779999999577
wuxiaworld.com,59.95500000062748,4410.789999999906,8170.664999999643
camelcamelcamel.com,50.08499999894411,84.66500000031373,86.94499999910477
google.com.bo,137.86000000072818,255.10000000031138,509.8950000010518
yummly.com,1518.8550000002579,6207.094999999754,6213.780000000042
jagodangdut.com,880.3850000003878,1121.7799999994895,3362.3699999989185
google.com.np,118.68999999933294,293.9499999993132,537.544999999227
sammobile.com,884.4699999990552,944.3799999990006,5084.054999999353
businessoffashion.com,206.0299999993731,4701.529999998455,20308.03999999989
blogspot.be,619.5649999990565,807.7049999992596,883.9099999986502
goop.com,938.6149999991176,5402.649999999994,9001.329999999143
enotes.com,46.67999999946914,95.52500000063446,4271.080000000438
rawgit.com,436.6250000002765,666.2099999994097,726.6099999997093
cyberciti.biz,39.394999999785796,105.83000000042378,190.4749999994237
smadex.com,0.18000000090978574,204.2799999999261,209.20500000102038
beforeitsnews.com,1079.0999999990165,1488.5749999994007,6803.80999999943
skyscrapercity.com,317.55499999962916,765.3449999997972,4797.520000000077
google.com.py,125.97999999888998,245.37499999860302,506.91999999980914
google.com.bh,112.3200000001816,240.13000000013562,528.374999999869
keywordtool.io,538.604999999734,1005.1449999991746,5055.135000000519
listverse.com,500.97500000083534,660.7600000006641,763.8150000002498
sportsmansoutdoorsuperstore.com,1017.985000000408,1522.420000001148,5250.560000000405
opensubtitles.org,178.40499999874737,4769.389999999476,8704.714999999851
gymshark.com,277.48500000052445,8472.004999999626,16462.58999999918
yifysubtitles.org,664.4950000008976,2011.029999999664,5288.495000000694
narrative.io,220.40000000015428,1189.0000000003056,1438.9750000009371
jomashop.com,164.7049999992305,279.16499999992084,14397.709999999282
servimg.com,117.92000000059488,4189.280000000508,4194.675000000642
zblogcn.com,705.7000000004336,737.8850000004602,2152.1650000013324
actionnetwork.org,735.1550000003044,5103.675000000294,5200.269999999364
shopifypreview.com,247.74000000070373,8299.275000001217,8300.585000000865
google.com.lb,104.02500000054717,371.7350000006263,887.5800000005256
redstate.com,44.20500000014727,236.63499999929627,418.8349999985803
smarttradecoin.com,606.6399999999702,5048.4749999995975,5805.22000000019
brightlocal.com,46.299999999973814,490.9449999995559,7425.704999999651
gotporn.com,173.0850000003556,4519.114999999147,8383.749999999054
workplace.com,587.4199999998383,1430.0950000015293,2518.8450000005105
google.co.ke,122.91499999992085,560.7600000003004,1606.450000001132
chrono24.com,88.53500000077473,804.0650000002643,1921.0000000002765
google.ge,139.14499999918914,391.0999999989143,1138.5299999983545
google.cat,96.49999999965077,300.0050000009652,1015.2300000008836
yankodesign.com,795.2600000007808,857.1599999995668,1082.2750000006636
apkmirror.com,47.80500000015309,111.20500000106405,218.77000000131372
cloudflare-dns.com,855.2749999998923,2162.945000000036,5015.499999999521
google.com.kh,123.410000000149,294.91000000052736,647.080000000642
google.lu,104.4000000001688,219.91499999967343,461.2550000001647
chrome.com,72.78500000029453,306.40500000117754,639.8349999999483
yangsenshoubao.com,54.47500000082072,125.93999999990044,127.25500000124157
destructoid.com,312.15500000143953,4660.075000001598,8740.360000001601
cibercuba.com,48.00500000055763,268.9050000008137,5954.395000000659
smrtb.com,78.71499999964726,8229.865000001155,16253.425000000789
clutch.co,218.5700000009092,260.48000000082544,12279.560000000856
blogspot.mx,888.2099999991624,1179.9099999989267,1380.2899999991496
googlehosted.com,1.2849999984609894,122.47500000012224,127.91499999912048
ethnos.gr,92.41500000098313,1190.855000000738,5193.8050000007925
blogspot.ch,816.1499999987427,1027.4699999990844,1142.3999999988155
moveon.org,667.4249999996391,8914.449999998396,9027.764999998908
google.am,123.38500000078056,678.8200000009965,1279.3999999994412
gcu.edu,82.76499999919906,370.27499999931024,8235.984999999346
google.hn,124.7849999999744,312.275000000227,804.5700000002397
google.com.om,119.08000000039465,417.8099999990082,792.250000000422
google.com.pr,148.70499999960884,416.9399999991583,1047.1999999990658
google.cd,113.98000000008324,283.29999999914435,747.5899999990361
cookieconsent.com,52.255000000513974,179.21500000011292,607.029999999213
google.com.ni,1268.9100000006877,1383.4700000006706,1651.8450000003213
icook.tw,688.1600000015169,784.3850000008388,5063.815000001341
jewishvirtuallibrary.org,88.55000000039581,256.48499999988417,1035.0149999994755
woyaowz.cn,69.99499999983527,205.30000000144355,312.35000000015134
