no,website,responseStart,domInteractive,domComplete,nextHopProtocol
8594,https://www.fee.org,1311.279999999897,5492.500000000291,5588.965000000826,h3-29
8611,https://www.zurb.com,549.0599999993718,1028.1149999991612,3638.664999998582,h3-29
8645,https://www.google.ci,126.82499999937136,354.8250000003464,948.8099999998668,h3-29
8663,https://www.blogspot.gr,907.8050000007353,1282.9600000004575,1472.6050000008402,h3-29
8694,https://www.quantummetric.com,872.4449999990611,2065.324999999575,8120.2699999994375,h3-29
8705,https://www.weiqingbao.cc,660.6250000004367,6390.445000000909,11296.81999999957,h3-29
8721,https://www.google.com.et,105.45499999898311,212.7650000002177,589.8349999988567,h3-29
8722,https://www.vivo.sx,96.66999999899416,4294.59499999939,8299.049999999625,h3-29
8745,https://www.faucetpay.io,452.7049999996962,955.7550000008632,1204.859999999826,h3-29
8753,https://www.newsbeast.gr,288.5350000015024,2281.2900000008085,5639.890000000379,h3-29
8780,https://www.privacypolicygenerator.info,176.0249999988446,230.90500000034808,348.35500000008324,h3-29
8810,https://www.accountkit.com,0.23999999939405825,126.62499999896679,136.30499999999302,
8832,https://www.google.mu,110.64999999871358,319.76500000018865,858.3399999988616,h3-29
8876,https://www.google.mn,128.97999999950116,336.0950000005687,775.5950000009761,h3-29
8878,https://www.backblaze.com,1560.960000000705,5943.09500000054,9767.990000000282,h3-29
8890,https://www.123milhas.com,1102.664999998524,1274.409999999989,2667.3549999995885,h3-29
8916,https://www.privacypolicyonline.com,46.88999999962107,80.41500000035741,425.3799999987677,h3-29
8937,https://www.carsforsale.com,36.95499999957975,77.67999999850872,269.8549999986426,h3-29
8949,https://www.phillymag.com,908.370000001014,9334.80000000054,13296.314999999597,h3-29
8960,https://www.gradeup.co,84.19000000139931,306.2950000003184,438.9000000010128,h3-29
8975,https://www.lectortmo.com,697.8950000011537,5016.09500000086,6804.335000000719,h3-29
8997,https://www.blogblog.com,760.019999999713,821.3049999994838,829.4700000005832,h3-29
9013,https://www.tailorbrands.com,87.49499999976251,4775.634999999966,9769.804999999906,h3-29
9015,https://www.top.gg,140.929999999571,225.029999999606,506.60500000049075,h3-29
9021,https://www.shiftdelete.net,168.77500000009604,9472.494999999979,13469.364999999016,h3-29
