no,website,responseStart,domInteractive,domComplete,nextHopProtocol
419,https://www.feedburner.com,773.9449999990029,1321.5700000000652,1356.7549999988842,h2
426,https://www.arnebrachhold.de,68.03999999829102,384.6899999989546,698.27499999883,h2
444,https://www.google.com.vn,105.48000000017055,465.72999999989406,1238.6900000001333,h2
461,https://www.teamviewer.com,83.65500000036263,1164.7050000010495,1729.3349999999919,h2
469,https://www.worldometers.info,174.75000000013097,1400.5550000001676,3295.1849999990372,h2
496,https://www.google.co.th,149.93500000127824,600.0999999996566,1108.700000000681,h2
511,https://www.google.pl,108.52999999951862,385.7349999998405,963.0049999996118,h2
517,https://www.business.site,121.15000000085274,1831.7250000000058,2806.770000001052,h2
518,https://www.metropoles.com,1775.499999999738,4264.025000000402,10083.354999998846,h2
544,https://www.google.com.ar,115.48500000026252,466.70000000085565,1008.1050000007963,h2
545,https://www.google.com.sa,128.66000000030908,560.975000000326,2272.9749999998603,h2
560,https://www.google.com.au,230.40000000037253,559.3700000008539,1297.5249999999505,h2
561,https://www.google.co.id,240.20999999993364,902.7399999995396,2483.4200000004785,h2
590,https://www.google.com.eg,274.57999999933236,1165.6899999998132,2169.449999999415,h2
610,https://www.appspot.com,428.3500000001368,718.8599999990402,722.5849999995262,h2
624,https://www.fb.me,715.2050000004238,1458.4500000000844,1956.4950000003591,h2
631,https://www.pcmag.com,207.41500000076485,1671.4300000003277,8950.070000000778,h2
647,https://www.glassdoor.com,429.91499999880034,1685.8999999985826,14023.84499999971,h2
668,https://www.discordapp.com,252.80000000020664,3991.9150000005175,5517.649999999776,h2
675,https://www.pexels.com,45.13000000042666,106.9549999992887,607.0899999995163,h2
683,https://www.y2mate.com,198.1550000000425,745.984999999564,1964.1649999994115,h2
695,https://www.g.page,394.4049999990966,3448.6350000006496,4260.314999999537,h2
711,https://www.messenger.com,962.8649999995105,2921.45999999957,4954.139999999825,h2
740,https://www.thepiratebay.org,2023.764999999912,2439.0500000008615,2966.7549999994662,h2
749,https://www.namu.wiki,733.699999998862,998.4850000000733,1898.8049999989016,h2
752,https://www.gstatic.com,23.789999999280553,500.54999999883876,673.7999999986641,h2
757,https://www.jotform.com,447.34500000049593,3298.355000000811,6552.2949999995035,h2
762,https://www.blogspot.co.uk,1111.3299999997253,3307.990000001155,3512.6950000012584,h2
774,https://www.mgid.com,2887.0200000001205,5998.2250000011845,14708.070000000589,h2
787,https://www.googleblog.com,741.0250000011729,1079.7199999997247,1331.7200000001321,h2
790,https://www.google.co.kr,230.5450000003475,1163.2549999994808,3001.184999999168,h2
797,https://www.google.com.ua,181.34500000087428,798.7450000000536,2728.9700000001176,h2
814,https://www.thelancet.com,3139.2400000004272,7749.504999999772,14936.569999999847,h2
850,https://www.getbootstrap.com,498.17000000075495,1231.245000000854,1731.245000000854,h2
873,https://www.withgoogle.com,420.1950000006036,1043.5450000004494,2474.450000001525,h2
877,https://www.fbsbx.com,211.05999999963387,278.96999999939,280.48999999919033,h2
887,https://www.scmp.com,398.7199999992299,3496.014999998806,58150.23499999916,h2
890,https://www.google.gr,242.79000000024098,908.5100000011153,1665.4400000006717,h2
903,https://www.thegatewaypundit.com,54.25000000104774,6842.9550000000745,17826.53500000015,h2
934,https://www.googleapis.com,161.73499999968044,457.7049999988958,458.65000000048894,h2
935,https://www.mixcloud.com,162.7550000011979,6518.514999999752,15200.715000000855,h2
943,https://www.google.nl,454.185000000507,963.5099999995873,2675.8000000008906,h2
958,https://www.google.ro,386.6649999999936,1393.5249999994994,3716.824999999517,h2
978,https://www.m.me,1172.3049999982322,2853.0999999984488,4626.759999999194,h2
1014,https://www.businessinsider.de,174.98499999965134,2218.9150000012887,5700.2750000010565,h2
1033,https://www.spankbang.com,644.2800000004354,1956.0750000000553,12654.355000000578,h2
1036,https://www.etoro.com,281.2549999998737,2977.805000000444,11243.979999999283,h2
1044,https://www.google.co.ve,293.85999999976775,1201.0950000003504,2502.57000000056,h2
1054,https://www.viva.co.id,90.00000000014552,1511.3500000006752,2312.869999999748,h2
1078,https://www.yts.mx,198.16999999966356,1711.0150000007707,2984.0500000009342,h2
1093,https://www.google.com.my,182.25499999971362,550.4600000003848,1788.140000000567,h2
1108,https://www.google.be,204.82500000071013,566.2700000011682,1277.0049999999173,h2
1131,https://www.mdpi.com,2204.68499999879,4509.9649999992835,4954.209999999875,h2
1166,https://www.colorlib.com,495.40499999966414,1776.7100000000937,2481.1099999988073,h2
1181,https://www.dcard.tw,549.0350000000035,2983.5650000004534,11443.610000000263,h2
1212,https://www.google.ch,2513.649999998961,4242.814999999609,6288.464999999633,h2
1214,https://www.google.com.ph,220.70499999972526,1085.544999999911,4214.264999998704,h2
1250,https://www.google.co.za,184.57999999918684,969.2199999990407,2747.305000000779,h2
1255,https://www.google.cl,208.51000000038766,793.90500000045,2289.8199999999633,h2
1258,https://www.thehindu.com,196.98000000062166,1436.2500000006548,3488.2050000014715,h2
1261,https://www.billboard.com,214.80499999961467,1682.2449999999662,19706.9649999994,h2
1263,https://www.greenpeace.org,455.8950000009645,792.4350000012055,1519.2600000009406,h2
1272,https://www.yolasite.com,889.8750000007567,1922.0650000006572,3728.6199999998644,h2
1287,https://www.doordash.com,78.34000000002561,309.53500000032363,319.9450000010984,h2
1291,https://www.google.az,334.04999999947904,780.3899999998976,1090.3799999996409,h2
1298,https://www.google.at,161.65000000000873,1028.3799999997427,2235.2200000004814,h2
1338,https://www.google.com.pk,237.0599999994738,784.9399999995512,1582.9799999992247,h2
1375,https://www.teachable.com,750.980000000709,2052.064999999857,5703.895000000557,h2
1388,https://www.g.co,210.31500000026426,280.5550000011863,708.8600000006409,h2
1408,https://www.blogspot.ca,1298.689999999624,2263.6449999990873,2473.840000000564,h2
1423,https://www.google.dz,172.73000000022876,935.9349999995175,1988.1050000003597,h2
1447,https://www.elwatannews.com,383.64000000001397,10190.349999998944,36261.0650000006,h2
1454,https://www.iherb.com,269.8049999999057,4343.740000000253,14303.160000001299,h2
1465,https://www.google.com.pe,163.2049999989249,1003.1399999988935,2487.8399999997782,h2
1500,https://www.clarin.com,53.28000000008615,2809.499999999389,7987.230000000636,h2
1510,https://www.cell.com,1976.6099999997095,5719.97999999985,18027.68499999911,h2
1513,https://www.blogspot.de,1277.1250000005239,3238.7550000003102,3282.6249999998254,h2
1573,https://www.cloudinary.com,904.435000000376,4007.480000000214,9220.774999999776,h2
1577,https://www.athemes.com,774.279999999635,1724.6350000004895,2959.7050000011222,h2
1580,https://www.about.google,261.9649999996909,1022.1399999991263,2171.1149999991903,h2
1606,https://www.google.pt,181.53499999971245,693.0050000009942,2048.800000000483,h2
1635,https://www.pdfdrive.com,205.30999999937194,2021.5699999989738,6508.264999998573,h2
1652,https://www.google.com.co,112.34499999955005,789.4799999994575,2311.260000000402,h2
1666,https://www.000webhost.com,780.4899999991903,2700.4550000001473,5673.554999999396,h2
1679,https://www.v2ex.com,1187.1349999983067,3203.5999999989144,6920.129999998608,h2
1681,https://www.boutell.co.uk,193.33000000005995,1514.5949999987351,2448.935000000347,h2
1728,https://www.boingboing.net,764.3000000007305,2248.3400000000984,3817.1849999998813,h2
1746,https://www.google.se,211.5700000013021,748.0100000011589,2310.5850000010832,h2
1761,https://www.transferwise.com,513.1799999999203,3080.3500000001804,8969.700000001467,h2
1780,https://www.buffer.com,574.0999999998166,1769.1599999998289,4074.529999999868,h2
1786,https://www.codepen.io,83.51000000038766,284.5999999990454,810.6299999999464,h2
1793,https://www.macrumors.com,228.5649999994348,2267.644999999902,2338.7650000004214,h2
1817,https://www.blogspot.com.es,1255.670000000464,2086.395000000266,2271.215000000666,h2
1825,https://www.google.ae,253.24000000000524,754.3300000015734,1926.6950000001088,h2
1841,https://www.blogspot.fr,942.8549999993265,1511.6500000003725,1711.4149999997608,h2
1861,https://www.arduino.cc,498.17000000075495,2253.4599999999045,4000.880000001416,h2
1894,https://www.hamariweb.com,188.47500000083528,2020.6899999993766,6212.970000000496,h2
1984,https://www.atlasobscura.com,474.2649999989226,3566.2350000002334,8785.514999999577,h2
1990,https://www.google.hu,455.5149999996502,978.2649999997375,2213.3649999996123,h2
2028,https://www.nerdwallet.com,294.8800000012852,1291.575000001103,8254.114999999729,h2
2061,https://www.lifehack.org,76.33499999974447,1002.2100000005594,1065.309999999954,h2
2114,https://www.mass.gov,509.2100000001665,1719.360000000961,3524.4500000007974,h2
2120,https://www.google.co.il,194.099999998798,760.8099999997648,1482.8299999990122,h2
2145,https://www.hubspot.net,1186.50499999967,2251.540000001114,4312.200000000303,h2
2160,https://www.thinkwithgoogle.com,1140.625,1505.4799999998068,4690.065000000686,h2
2183,https://www.recaptcha.net,195.2049999999872,259.2000000004191,259.2750000003434,h2
2271,https://www.wireshark.org,639.3950000001496,2002.2699999990436,7756.970000000365,h2
2286,https://www.chromium.org,439.90499999927124,991.1400000000867,997.3200000003999,h2
2297,https://www.google.cz,234.89499999959662,641.9750000004569,1244.4350000005215,h2
2366,https://www.google.ie,216.48000000095635,566.2800000009156,1534.2450000007375,h2
2378,https://www.retailmenot.com,515.7400000007328,862.3650000008638,1270.379999999932,h2
2386,https://www.sciencealert.com,224.6450000002369,1750.1700000011624,2062.930000000051,h2
2460,https://www.propublica.org,676.354999999603,2505.395000000135,6995.6400000010035,h2
2462,https://www.sabq.org,520.104999999603,4219.450000000506,14305.365000000165,h2
2468,https://www.rd.com,276.7949999997654,2991.3649999998597,12189.555000000837,h2
2564,https://www.tawk.to,849.4399999999587,2438.914999998815,3662.500000000364,h2
2568,https://www.flightradar24.com,306.92999999882886,1044.6300000003248,3824.2799999989074,h2
2573,https://www.jkforum.net,944.0950000007433,2833.9950000008685,3096.0850000010396,h2
2584,https://www.blogspot.com.au,1141.0699999996723,1380.6449999992765,1410.809999999401,h2
2585,https://www.neobux.com,261.86000000052445,419.9499999995169,451.1849999998958,h2
2623,https://www.lentainform.com,362.56999999932304,727.0749999988766,1354.7799999996641,h2
2634,https://www.rte.ie,83.11499999945227,875.7800000003044,1166.0099999990052,h2
2669,https://www.google.dk,130.77999999950407,260.4749999991327,564.9649999995745,h2
2673,https://www.ahajournals.org,1098.729999999705,2462.859999999637,3719.3200000001525,h2
2679,https://www.ojooo.com,329.5399999988149,706.239999999525,1036.7699999987963,h2
2701,https://www.centrosenervida.com,204.32000000073458,684.9349999993137,745.6299999994371,h2
2706,https://www.andhrajyothy.com,1016.235000000961,1744.2699999992328,6864.9550000009185,h2
2762,https://www.google.bg,122.96000000060303,290.5900000005204,679.8550000003161,h2
2768,https://www.creativemarket.com,58.46500000006927,89.39999999893189,251.9849999989674,h2
2773,https://www.socialblade.com,89.2199999998411,181.5599999990809,193.80499999897438,h2
2783,https://www.yoast.com,79.99500000005355,363.2849999994505,455.4150000003574,h2
2826,https://www.google.sk,126.30999999964843,267.744999999195,560.6250000000728,h2
2831,https://www.chinatimes.com,417.62500000004366,696.5450000006967,2754.205000001093,h2
2835,https://www.toppr.com,53.85500000011234,98.02500000114378,234.51999999997497,h2
2840,https://www.useinsider.com,63.38500000128988,981.9600000009814,2283.9700000004086,h2
2852,https://www.blogspot.it,1148.6349999995582,1363.6900000001333,1423.929999999018,h2
2872,https://www.page.link,107.86499999994703,156.05000000141445,156.18999999969674,h2
2891,https://www.google.fi,103.18999999981315,214.46999999898253,512.7549999997427,h2
2894,https://www.templatemonster.com,76.35500000105822,302.57499999970605,1156.0950000002777,h2
2915,https://www.news24.com,103.95000000062282,792.0949999988807,2770.8999999995285,h2
2923,https://www.udacity.com,547.0149999982823,676.4649999986432,2489.994999999908,h2
2941,https://www.e-recht24.de,164.6549999986746,726.6449999988254,1103.83499999989,h2
2995,https://www.encyclopedia.com,63.94499999987602,160.23499999937485,249.8649999997724,h2
2999,https://www.crhoy.com,190.15000000035798,828.4050000002026,3189.795000000231,h2
3014,https://www.sehatq.com,1371.6150000000198,2342.800000000352,5339.035000000877,h2
3032,https://www.google.co.nz,152.43000000009488,493.59999999978754,935.3950000004261,h2
3038,https://www.lotterypost.com,214.1299999984767,694.6849999985716,1833.1399999988207,h2
3041,https://www.google.hr,120.1149999997142,343.10499999992317,679.534999999305,h2
3066,https://www.google.rs,113.58000000109314,233.91500000070664,549.829999999929,h2
3086,https://www.google.lk,101.06500000074448,181.23999999988882,349.1749999993772,h2
3127,https://www.geekwire.com,58.7599999998929,706.5099999999802,7500.840000000608,h2
3134,https://www.dikaiologitika.gr,111.28500000086206,764.5200000006298,3628.15000000046,h2
